"File name","WAVE0004.CSV","V 1.27"
"Title comment","4-8"
"Trigger Time","'25-12-10 15:23:04"
"Ch","A 1- 1","A 1- 2",
"Mode","Voltage","Voltage",
"Range","2V","2V",
"Comment","EL1-Br+","EL2-ORP",
"Scaling","Off","Off",
"Ratio"," 1.00000E+00"," 1.00000E+00",
"Offset"," 0.00000E+00"," 0.00000E+00",
"Time","1-1[V]","1-2[V]","Event",
 1.158000000E+02,-5.05100E-01,-3.56700E-01,0,
 1.159000000E+02,-5.05100E-01,-3.56700E-01,0,
 1.160000000E+02,-5.05400E-01,-3.56600E-01,0,
 1.161000000E+02,-5.12000E-01,-3.56700E-01,0,
 1.162000000E+02,-5.12300E-01,-3.56600E-01,0,
 1.163000000E+02,-5.12300E-01,-3.56600E-01,0,
 1.164000000E+02,-5.12300E-01,-3.56600E-01,0,
 1.165000000E+02,-5.12200E-01,-3.56600E-01,0,
 1.166000000E+02,-5.12200E-01,-3.56600E-01,0,
 1.167000000E+02,-5.12200E-01,-3.56700E-01,0,
 1.168000000E+02,-5.12100E-01,-3.56600E-01,0,
 1.169000000E+02,-5.12100E-01,-3.56700E-01,0,
 1.170000000E+02,-5.12400E-01,-3.56600E-01,0,
 1.171000000E+02,-5.12400E-01,-3.56600E-01,0,
 1.172000000E+02,-5.12400E-01,-3.56600E-01,0,
 1.173000000E+02,-5.14400E-01,-3.56600E-01,0,
 1.174000000E+02,-5.14400E-01,-3.56600E-01,0,
 1.175000000E+02,-5.14300E-01,-3.56600E-01,0,
 1.176000000E+02,-5.14300E-01,-3.55600E-01,0,
 1.177000000E+02,-5.14300E-01,-3.55500E-01,0,
 1.178000000E+02,-5.14300E-01,-3.55500E-01,0,
 1.179000000E+02,-5.14600E-01,-3.55500E-01,0,
 1.180000000E+02,-5.14600E-01,-3.55500E-01,0,
 1.181000000E+02,-5.14500E-01,-3.55500E-01,0,
 1.182000000E+02,-5.14500E-01,-3.55500E-01,0,
 1.183000000E+02,-5.14500E-01,-3.55500E-01,0,
 1.184000000E+02,-5.18200E-01,-3.55500E-01,0,
 1.185000000E+02,-5.18100E-01,-3.55500E-01,0,
 1.186000000E+02,-5.18100E-01,-3.55500E-01,0,
 1.187000000E+02,-5.18100E-01,-3.55500E-01,0,
 1.188000000E+02,-5.18200E-01,-3.56600E-01,0,
 1.189000000E+02,-5.18200E-01,-3.56600E-01,0,
 1.190000000E+02,-5.18100E-01,-3.56500E-01,0,
 1.191000000E+02,-5.18100E-01,-3.56500E-01,0,
 1.192000000E+02,-5.18100E-01,-3.56600E-01,0,
 1.193000000E+02,-5.18000E-01,-3.56600E-01,0,
 1.194000000E+02,-5.18000E-01,-3.56600E-01,0,
 1.195000000E+02,-5.07000E-01,-3.56600E-01,0,
 1.196000000E+02,-5.07200E-01,-3.56600E-01,0,
 1.197000000E+02,-5.07200E-01,-3.56600E-01,0,
 1.198000000E+02,-5.07200E-01,-3.56600E-01,0,
 1.199000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.200000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.201000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.202000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.203000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.204000000E+02,-5.07100E-01,-3.56600E-01,0,
 1.205000000E+02,-5.07200E-01,-3.56600E-01,0,
 1.206000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.207000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.208000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.209000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.210000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.211000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.212000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.213000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.214000000E+02,-4.95400E-01,-3.56600E-01,0,
 1.215000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.216000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.217000000E+02,-4.95500E-01,-3.56600E-01,0,
 1.218000000E+02,-4.86600E-01,-3.56600E-01,0,
 1.219000000E+02,-4.86600E-01,-3.56600E-01,0,
 1.220000000E+02,-4.86600E-01,-3.56500E-01,0,
 1.221000000E+02,-4.86600E-01,-3.57600E-01,0,
 1.222000000E+02,-4.86600E-01,-3.57600E-01,0,
 1.223000000E+02,-4.86600E-01,-3.57500E-01,0,
 1.224000000E+02,-4.86600E-01,-3.57500E-01,0,
 1.225000000E+02,-4.86600E-01,-3.57500E-01,0,
 1.226000000E+02,-4.86700E-01,-3.57500E-01,0,
 1.227000000E+02,-4.86600E-01,-3.57500E-01,0,
 1.228000000E+02,-4.86600E-01,-3.57500E-01,0,
 1.229000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.230000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.231000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.232000000E+02,-4.84700E-01,-3.57600E-01,0,
 1.233000000E+02,-4.84600E-01,-3.57400E-01,0,
 1.234000000E+02,-4.84600E-01,-3.57500E-01,0,
 1.235000000E+02,-4.84600E-01,-3.57500E-01,0,
 1.236000000E+02,-4.84600E-01,-3.57400E-01,0,
 1.237000000E+02,-4.84600E-01,-3.57500E-01,0,
 1.238000000E+02,-4.84600E-01,-3.57500E-01,0,
 1.239000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.240000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.241000000E+02,-4.90400E-01,-3.57300E-01,0,
 1.242000000E+02,-4.90400E-01,-3.57400E-01,0,
 1.243000000E+02,-4.90300E-01,-3.57300E-01,0,
 1.244000000E+02,-4.90400E-01,-3.57300E-01,0,
 1.245000000E+02,-4.90400E-01,-3.57400E-01,0,
 1.246000000E+02,-4.90400E-01,-3.57400E-01,0,
 1.247000000E+02,-4.90400E-01,-3.57300E-01,0,
 1.248000000E+02,-4.90400E-01,-3.57400E-01,0,
 1.249000000E+02,-4.90500E-01,-3.57400E-01,0,
 1.250000000E+02,-4.90500E-01,-3.57400E-01,0,
 1.251000000E+02,-4.90400E-01,-3.57200E-01,0,
 1.252000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.253000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.254000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.255000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.256000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.257000000E+02,-4.97600E-01,-3.57300E-01,0,
 1.258000000E+02,-4.97700E-01,-3.57300E-01,0,
 1.259000000E+02,-4.97700E-01,-3.57300E-01,0,
 1.260000000E+02,-4.97700E-01,-3.57300E-01,0,
 1.261000000E+02,-4.97700E-01,-3.57300E-01,0,
 1.262000000E+02,-4.97700E-01,-3.57300E-01,0,
 1.263000000E+02,-5.13700E-01,-3.57300E-01,0,
 1.264000000E+02,-5.13800E-01,-3.57200E-01,0,
 1.265000000E+02,-5.13700E-01,-3.57200E-01,0,
 1.266000000E+02,-5.13700E-01,-3.57200E-01,0,
 1.267000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.268000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.269000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.270000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.271000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.272000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.273000000E+02,-5.13800E-01,-3.57300E-01,0,
 1.274000000E+02,-5.19400E-01,-3.57300E-01,0,
 1.275000000E+02,-5.19400E-01,-3.57300E-01,0,
 1.276000000E+02,-5.19400E-01,-3.57300E-01,0,
 1.277000000E+02,-5.19200E-01,-3.57200E-01,0,
 1.278000000E+02,-5.19300E-01,-3.57200E-01,0,
 1.279000000E+02,-5.19300E-01,-3.57200E-01,0,
 1.280000000E+02,-5.19300E-01,-3.57200E-01,0,
 1.281000000E+02,-5.19300E-01,-3.57300E-01,0,
 1.282000000E+02,-5.19300E-01,-3.57300E-01,0,
 1.283000000E+02,-5.19300E-01,-3.57300E-01,0,
 1.284000000E+02,-5.19300E-01,-3.57300E-01,0,
 1.285000000E+02,-5.18500E-01,-3.57300E-01,0,
 1.286000000E+02,-5.14100E-01,-3.57200E-01,0,
 1.287000000E+02,-5.14200E-01,-3.57100E-01,0,
 1.288000000E+02,-5.14200E-01,-3.57100E-01,0,
 1.289000000E+02,-5.14200E-01,-3.57100E-01,0,
 1.290000000E+02,-5.14200E-01,-3.57200E-01,0,
 1.291000000E+02,-5.14200E-01,-3.57200E-01,0,
 1.292000000E+02,-5.14200E-01,-3.57100E-01,0,
 1.293000000E+02,-5.14300E-01,-3.57200E-01,0,
 1.294000000E+02,-5.14300E-01,-3.57200E-01,0,
 1.295000000E+02,-5.14000E-01,-3.57100E-01,0,
 1.296000000E+02,-5.06600E-01,-3.57200E-01,0,
 1.297000000E+02,-5.06600E-01,-3.57200E-01,0,
 1.298000000E+02,-5.06600E-01,-3.57200E-01,0,
 1.299000000E+02,-5.06600E-01,-3.57100E-01,0,
 1.300000000E+02,-5.06600E-01,-3.57100E-01,0,
 1.301000000E+02,-5.06600E-01,-3.57100E-01,0,
 1.302000000E+02,-5.06600E-01,-3.57100E-01,0,
 1.303000000E+02,-5.06600E-01,-3.57100E-01,0,
 1.304000000E+02,-5.06400E-01,-3.57300E-01,0,
 1.305000000E+02,-5.06400E-01,-3.57300E-01,0,
 1.306000000E+02,-5.06500E-01,-3.57300E-01,0,
 1.307000000E+02,-5.06500E-01,-3.57200E-01,0,
 1.308000000E+02,-5.03700E-01,-3.57200E-01,0,
 1.309000000E+02,-5.03700E-01,-3.57200E-01,0,
 1.310000000E+02,-5.03800E-01,-3.57200E-01,0,
 1.311000000E+02,-5.03800E-01,-3.57200E-01,0,
 1.312000000E+02,-5.03800E-01,-3.57200E-01,0,
 1.313000000E+02,-5.03500E-01,-3.57400E-01,0,
 1.314000000E+02,-5.03600E-01,-3.57400E-01,0,
 1.315000000E+02,-5.03600E-01,-3.57400E-01,0,
 1.316000000E+02,-5.03600E-01,-3.57400E-01,0,
 1.317000000E+02,-5.03600E-01,-3.57300E-01,0,
 1.318000000E+02,-5.03000E-01,-3.57300E-01,0,
 1.319000000E+02,-5.03100E-01,-3.57300E-01,0,
 1.320000000E+02,-5.03100E-01,-3.57300E-01,0,
 1.321000000E+02,-5.03100E-01,-3.57300E-01,0,
 1.322000000E+02,-5.02900E-01,-3.57500E-01,0,
 1.323000000E+02,-5.03000E-01,-3.57500E-01,0,
 1.324000000E+02,-5.03000E-01,-3.57500E-01,0,
 1.325000000E+02,-5.03000E-01,-3.57500E-01,0,
 1.326000000E+02,-5.03000E-01,-3.57400E-01,0,
 1.327000000E+02,-5.03000E-01,-3.57400E-01,0,
 1.328000000E+02,-5.03000E-01,-3.57400E-01,0,
 1.329000000E+02,-5.03100E-01,-3.57300E-01,0,
 1.330000000E+02,-4.89700E-01,-3.57500E-01,0,
 1.331000000E+02,-4.89700E-01,-3.57500E-01,0,
 1.332000000E+02,-4.89800E-01,-3.57500E-01,0,
 1.333000000E+02,-4.89800E-01,-3.57500E-01,0,
 1.334000000E+02,-4.89800E-01,-3.57500E-01,0,
 1.335000000E+02,-4.89800E-01,-3.57400E-01,0,
 1.336000000E+02,-4.89900E-01,-3.57400E-01,0,
 1.337000000E+02,-4.89900E-01,-3.57400E-01,0,
 1.338000000E+02,-4.89900E-01,-3.57400E-01,0,
 1.339000000E+02,-4.89700E-01,-3.57600E-01,0,
 1.340000000E+02,-4.89700E-01,-3.57500E-01,0,
 1.341000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.342000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.343000000E+02,-4.84700E-01,-3.57500E-01,0,
 1.344000000E+02,-4.84800E-01,-3.57400E-01,0,
 1.345000000E+02,-4.84800E-01,-3.58400E-01,0,
 1.346000000E+02,-4.84800E-01,-3.58400E-01,0,
 1.347000000E+02,-4.84900E-01,-3.58300E-01,0,
 1.348000000E+02,-4.84900E-01,-3.58200E-01,0,
 1.349000000E+02,-4.84700E-01,-3.58400E-01,0,
 1.350000000E+02,-4.84700E-01,-3.58400E-01,0,
 1.351000000E+02,-4.84700E-01,-3.58400E-01,0,
 1.352000000E+02,-4.84700E-01,-3.58400E-01,0,
 1.353000000E+02,-4.89500E-01,-3.58300E-01,0,
 1.354000000E+02,-4.89500E-01,-3.58300E-01,0,
 1.355000000E+02,-4.89500E-01,-3.58300E-01,0,
 1.356000000E+02,-4.89600E-01,-3.58400E-01,0,
 1.357000000E+02,-4.89400E-01,-3.58600E-01,0,
 1.358000000E+02,-4.89400E-01,-3.58600E-01,0,
 1.359000000E+02,-4.89400E-01,-3.58500E-01,0,
 1.360000000E+02,-4.89400E-01,-3.58500E-01,0,
 1.361000000E+02,-4.89500E-01,-3.58500E-01,0,
 1.362000000E+02,-4.89500E-01,-3.58500E-01,0,
 1.363000000E+02,-4.89600E-01,-3.58400E-01,0,
 1.364000000E+02,-5.11800E-01,-3.58400E-01,0,
 1.365000000E+02,-5.11900E-01,-3.58300E-01,0,
 1.366000000E+02,-5.11700E-01,-3.58600E-01,0,
 1.367000000E+02,-5.11700E-01,-3.58600E-01,0,
 1.368000000E+02,-5.11700E-01,-3.58500E-01,0,
 1.369000000E+02,-5.11800E-01,-3.58500E-01,0,
 1.370000000E+02,-5.11800E-01,-3.58300E-01,0,
 1.371000000E+02,-5.11800E-01,-3.58300E-01,0,
 1.372000000E+02,-5.11900E-01,-3.58200E-01,0,
 1.373000000E+02,-5.11900E-01,-3.58200E-01,0,
 1.374000000E+02,-5.11900E-01,-3.58200E-01,0,
 1.375000000E+02,-5.12800E-01,-3.58400E-01,0,
 1.376000000E+02,-5.15900E-01,-3.58400E-01,0,
 1.377000000E+02,-5.15900E-01,-3.58300E-01,0,
 1.378000000E+02,-5.16000E-01,-3.58500E-01,0,
 1.379000000E+02,-5.15900E-01,-3.58400E-01,0,
 1.380000000E+02,-5.16000E-01,-3.58400E-01,0,
 1.381000000E+02,-5.16000E-01,-3.58400E-01,0,
 1.382000000E+02,-5.16100E-01,-3.58300E-01,0,
 1.383000000E+02,-5.16100E-01,-3.58300E-01,0,
 1.384000000E+02,-5.15900E-01,-3.58500E-01,0,
 1.385000000E+02,-5.15900E-01,-3.58500E-01,0,
 1.386000000E+02,-5.12400E-01,-3.58500E-01,0,
 1.387000000E+02,-5.12500E-01,-3.58500E-01,0,
 1.388000000E+02,-5.12500E-01,-3.58400E-01,0,
 1.389000000E+02,-5.12500E-01,-3.58400E-01,0,
 1.390000000E+02,-5.12500E-01,-3.58300E-01,0,
 1.391000000E+02,-5.12400E-01,-3.58600E-01,0,
 1.392000000E+02,-5.12600E-01,-3.58200E-01,0,
 1.393000000E+02,-5.12400E-01,-3.58500E-01,0,
 1.394000000E+02,-5.12400E-01,-3.58500E-01,0,
 1.395000000E+02,-5.12500E-01,-3.58500E-01,0,
 1.396000000E+02,-5.12500E-01,-3.58400E-01,0,
 1.397000000E+02,-5.12500E-01,-3.58400E-01,0,
 1.398000000E+02,-5.11300E-01,-3.58400E-01,0,
 1.399000000E+02,-5.11300E-01,-3.58400E-01,0,
 1.400000000E+02,-5.11300E-01,-3.58300E-01,0,
 1.401000000E+02,-5.11300E-01,-3.58300E-01,0,
 1.402000000E+02,-5.11100E-01,-3.58500E-01,0,
 1.403000000E+02,-5.11100E-01,-3.58500E-01,0,
 1.404000000E+02,-5.11100E-01,-3.58500E-01,0,
 1.405000000E+02,-5.11200E-01,-3.58500E-01,0,
 1.406000000E+02,-5.11200E-01,-3.58500E-01,0,
 1.407000000E+02,-5.11200E-01,-3.58400E-01,0,
 1.408000000E+02,-5.07100E-01,-3.58400E-01,0,
 1.409000000E+02,-5.07100E-01,-3.58400E-01,0,
 1.410000000E+02,-5.07100E-01,-3.58300E-01,0,
 1.411000000E+02,-5.06900E-01,-3.58600E-01,0,
 1.412000000E+02,-5.06900E-01,-3.58500E-01,0,
 1.413000000E+02,-5.06900E-01,-3.58500E-01,0,
 1.414000000E+02,-5.07000E-01,-3.58300E-01,0,
 1.415000000E+02,-5.07000E-01,-3.58300E-01,0,
 1.416000000E+02,-5.07000E-01,-3.58300E-01,0,
 1.417000000E+02,-5.07000E-01,-3.58200E-01,0,
 1.418000000E+02,-5.07100E-01,-3.58200E-01,0,
 1.419000000E+02,-5.07100E-01,-3.58200E-01,0,
 1.420000000E+02,-5.13100E-01,-3.58400E-01,0,
 1.421000000E+02,-5.13100E-01,-3.58400E-01,0,
 1.422000000E+02,-5.13100E-01,-3.58300E-01,0,
 1.423000000E+02,-5.13200E-01,-3.58500E-01,0,
 1.424000000E+02,-5.13200E-01,-3.58300E-01,0,
 1.425000000E+02,-5.13200E-01,-3.58300E-01,0,
 1.426000000E+02,-5.13300E-01,-3.58300E-01,0,
 1.427000000E+02,-5.13300E-01,-3.58200E-01,0,
 1.428000000E+02,-5.13100E-01,-3.58400E-01,0,
 1.429000000E+02,-5.13100E-01,-3.58400E-01,0,
 1.430000000E+02,-5.13100E-01,-3.58300E-01,0,
 1.431000000E+02,-5.14200E-01,-3.58300E-01,0,
 1.432000000E+02,-5.14200E-01,-3.58300E-01,0,
 1.433000000E+02,-5.14300E-01,-3.58300E-01,0,
 1.434000000E+02,-5.14300E-01,-3.59400E-01,0,
 1.435000000E+02,-5.14300E-01,-3.59400E-01,0,
 1.436000000E+02,-5.14400E-01,-3.59400E-01,0,
 1.437000000E+02,-5.14200E-01,-3.59500E-01,0,
 1.438000000E+02,-5.14200E-01,-3.59500E-01,0,
 1.439000000E+02,-5.14200E-01,-3.59400E-01,0,
 1.440000000E+02,-5.14200E-01,-3.59400E-01,0,
 1.441000000E+02,-5.14200E-01,-3.59400E-01,0,
 1.442000000E+02,-5.14300E-01,-3.59300E-01,0,
 1.443000000E+02,-4.97100E-01,-3.59400E-01,0,
 1.444000000E+02,-4.97100E-01,-3.59300E-01,0,
 1.445000000E+02,-4.97200E-01,-3.59300E-01,0,
 1.446000000E+02,-4.97000E-01,-3.59500E-01,0,
 1.447000000E+02,-4.97000E-01,-3.59500E-01,0,
 1.448000000E+02,-4.97000E-01,-3.59500E-01,0,
 1.449000000E+02,-4.97100E-01,-3.59400E-01,0,
 1.450000000E+02,-4.97100E-01,-3.59400E-01,0,
 1.451000000E+02,-4.97100E-01,-3.59300E-01,0,
 1.452000000E+02,-4.97200E-01,-3.59300E-01,0,
 1.453000000E+02,-4.91200E-01,-3.59300E-01,0,
 1.454000000E+02,-4.91200E-01,-3.59200E-01,0,
 1.455000000E+02,-4.91000E-01,-3.59400E-01,0,
 1.456000000E+02,-4.91000E-01,-3.59400E-01,0,
 1.457000000E+02,-4.91100E-01,-3.59400E-01,0,
 1.458000000E+02,-4.91100E-01,-3.59300E-01,0,
 1.459000000E+02,-4.91200E-01,-3.59300E-01,0,
 1.460000000E+02,-4.91200E-01,-3.59200E-01,0,
 1.461000000E+02,-4.91200E-01,-3.59200E-01,0,
 1.462000000E+02,-4.91300E-01,-3.59200E-01,0,
 1.463000000E+02,-4.91000E-01,-3.59400E-01,0,
 1.464000000E+02,-4.91100E-01,-3.59400E-01,0,
 1.465000000E+02,-4.91100E-01,-3.59400E-01,0,
 1.466000000E+02,-4.91300E-01,-3.59300E-01,0,
 1.467000000E+02,-4.91300E-01,-3.59300E-01,0,
 1.468000000E+02,-4.91400E-01,-3.59200E-01,0,
 1.469000000E+02,-4.91300E-01,-3.59200E-01,0,
 1.470000000E+02,-4.91400E-01,-3.59200E-01,0,
 1.471000000E+02,-4.91500E-01,-3.59200E-01,0,
 1.472000000E+02,-4.91500E-01,-3.59200E-01,0,
 1.473000000E+02,-4.91300E-01,-3.59300E-01,0,
 1.474000000E+02,-4.91300E-01,-3.59200E-01,0,
 1.475000000E+02,-4.91300E-01,-3.59200E-01,0,
 1.476000000E+02,-4.94100E-01,-3.59200E-01,0,
 1.477000000E+02,-4.94100E-01,-3.59200E-01,0,
 1.478000000E+02,-4.94100E-01,-3.59200E-01,0,
 1.479000000E+02,-4.94200E-01,-3.59200E-01,0,
 1.480000000E+02,-4.94100E-01,-3.59200E-01,0,
 1.481000000E+02,-4.94200E-01,-3.59200E-01,0,
 1.482000000E+02,-4.93900E-01,-3.59000E-01,0,
 1.483000000E+02,-4.93900E-01,-3.59000E-01,0,
 1.484000000E+02,-4.94000E-01,-3.59000E-01,0,
 1.485000000E+02,-4.94000E-01,-3.59000E-01,0,
 1.486000000E+02,-4.94100E-01,-3.59000E-01,0,
 1.487000000E+02,-4.94100E-01,-3.59100E-01,0,
 1.488000000E+02,-4.99300E-01,-3.59100E-01,0,
 1.489000000E+02,-4.99300E-01,-3.59100E-01,0,
 1.490000000E+02,-4.99100E-01,-3.59100E-01,0,
 1.491000000E+02,-4.99100E-01,-3.59100E-01,0,
 1.492000000E+02,-4.99100E-01,-3.59200E-01,0,
 1.493000000E+02,-4.99200E-01,-3.59200E-01,0,
 1.494000000E+02,-4.99200E-01,-3.59300E-01,0,
 1.495000000E+02,-4.99300E-01,-3.59300E-01,0,
 1.496000000E+02,-4.99300E-01,-3.59300E-01,0,
 1.497000000E+02,-4.99400E-01,-3.59300E-01,0,
 1.498000000E+02,-5.04400E-01,-3.59300E-01,0,
 1.499000000E+02,-5.04100E-01,-3.59200E-01,0,
 1.500000000E+02,-5.04200E-01,-3.59200E-01,0,
 1.501000000E+02,-5.04200E-01,-3.59300E-01,0,
 1.502000000E+02,-5.04300E-01,-3.59300E-01,0,
 1.503000000E+02,-5.04300E-01,-3.59300E-01,0,
 1.504000000E+02,-5.04400E-01,-3.59400E-01,0,
 1.505000000E+02,-5.04400E-01,-3.59300E-01,0,
 1.506000000E+02,-5.04400E-01,-3.59300E-01,0,
 1.507000000E+02,-5.04400E-01,-3.59300E-01,0,
 1.508000000E+02,-5.04200E-01,-3.59300E-01,0,
 1.509000000E+02,-5.04200E-01,-3.59200E-01,0,
 1.510000000E+02,-5.14100E-01,-3.59300E-01,0,
 1.511000000E+02,-5.14200E-01,-3.59300E-01,0,
 1.512000000E+02,-5.14200E-01,-3.59300E-01,0,
 1.513000000E+02,-5.14200E-01,-3.60300E-01,0,
 1.514000000E+02,-5.14300E-01,-3.60300E-01,0,
 1.515000000E+02,-5.14300E-01,-3.60300E-01,0,
 1.516000000E+02,-5.14300E-01,-3.60300E-01,0,
 1.517000000E+02,-5.14100E-01,-3.60300E-01,0,
 1.518000000E+02,-5.14100E-01,-3.60300E-01,0,
 1.519000000E+02,-5.14200E-01,-3.60300E-01,0,
 1.520000000E+02,-5.14200E-01,-3.60300E-01,0,
 1.521000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.522000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.523000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.524000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.525000000E+02,-5.19900E-01,-3.60300E-01,0,
 1.526000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.527000000E+02,-5.20000E-01,-3.60200E-01,0,
 1.528000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.529000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.530000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.531000000E+02,-5.20100E-01,-3.60300E-01,0,
 1.532000000E+02,-5.19000E-01,-3.60400E-01,0,
 1.533000000E+02,-5.19000E-01,-3.60300E-01,0,
 1.534000000E+02,-5.19000E-01,-3.60300E-01,0,
 1.535000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.536000000E+02,-5.18800E-01,-3.60300E-01,0,
 1.537000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.538000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.539000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.540000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.541000000E+02,-5.19000E-01,-3.60300E-01,0,
 1.542000000E+02,-5.18900E-01,-3.60300E-01,0,
 1.543000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.544000000E+02,-5.13900E-01,-3.60300E-01,0,
 1.545000000E+02,-5.13900E-01,-3.60300E-01,0,
 1.546000000E+02,-5.13900E-01,-3.60300E-01,0,
 1.547000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.548000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.549000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.550000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.551000000E+02,-5.14000E-01,-3.60300E-01,0,
 1.552000000E+02,-5.13800E-01,-3.60200E-01,0,
 1.553000000E+02,-5.13900E-01,-3.60200E-01,0,
 1.554000000E+02,-5.13900E-01,-3.60300E-01,0,
 1.555000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.556000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.557000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.558000000E+02,-4.99300E-01,-3.60300E-01,0,
 1.559000000E+02,-4.99300E-01,-3.60300E-01,0,
 1.560000000E+02,-4.99300E-01,-3.60300E-01,0,
 1.561000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.562000000E+02,-4.99100E-01,-3.60300E-01,0,
 1.563000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.564000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.565000000E+02,-4.99200E-01,-3.60300E-01,0,
 1.566000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.567000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.568000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.569000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.570000000E+02,-4.91500E-01,-3.60200E-01,0,
 1.571000000E+02,-4.91500E-01,-3.60300E-01,0,
 1.572000000E+02,-4.91600E-01,-3.60300E-01,0,
 1.573000000E+02,-4.91600E-01,-3.60300E-01,0,
 1.574000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.575000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.576000000E+02,-4.91700E-01,-3.60300E-01,0,
 1.577000000E+02,-4.91700E-01,-3.60400E-01,0,
 1.578000000E+02,-4.91600E-01,-3.60300E-01,0,
 1.579000000E+02,-4.91400E-01,-3.60300E-01,0,
 1.580000000E+02,-4.91400E-01,-3.60300E-01,0,
 1.581000000E+02,-4.91400E-01,-3.60300E-01,0,
 1.582000000E+02,-4.91500E-01,-3.60300E-01,0,
 1.583000000E+02,-4.91500E-01,-3.60300E-01,0,
 1.584000000E+02,-4.91500E-01,-3.60300E-01,0,
 1.585000000E+02,-4.91600E-01,-3.60300E-01,0,
 1.586000000E+02,-4.91600E-01,-3.60400E-01,0,
 1.587000000E+02,-4.91600E-01,-3.60300E-01,0,
 1.588000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.589000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.590000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.591000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.592000000E+02,-4.96600E-01,-3.60300E-01,0,
 1.593000000E+02,-4.96600E-01,-3.60300E-01,0,
 1.594000000E+02,-4.96700E-01,-3.60300E-01,0,
 1.595000000E+02,-4.96600E-01,-3.60300E-01,0,
 1.596000000E+02,-4.96600E-01,-3.60300E-01,0,
 1.597000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.598000000E+02,-4.96500E-01,-3.60300E-01,0,
 1.599000000E+02,-4.96600E-01,-3.60300E-01,0,
 1.600000000E+02,-5.08700E-01,-3.60300E-01,0,
 1.601000000E+02,-5.08700E-01,-3.60300E-01,0,
